,var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,target
66966,0,0,3.0,0,0,0,2.73,2.22,23,117310.979016494,0
66967,0,0,3.0,0,0,0,2.22,0.63,23,117310.979016494,0
66968,0,0,3.0,0,0,0,3.0,0.0,23,94314.69,0
66969,0,0,0.0,0,0,0,0.0,0.0,26,84040.17,0
66970,0,0,0.0,0,0,0,0.0,0.0,25,49532.46,0
66971,18,3,2.16,6,0,9,0.0,0.0,40,117310.979016494,0
66972,0,0,0.0,0,0,0,0.0,0.0,26,336980.4,0
66973,15,15,7040.82,21,3,39,4632.27,428.58,40,84557.91,0
66974,0,0,6.0,0,3,3,5.7,5.13,24,185385.69,0
66975,3,6,136.47,3,3,12,347.61,4.29,29,84808.83,0
66976,0,0,3.0,0,0,0,2.82,2.43,23,117310.979016494,0
66977,6,0,90.0,0,3,3,77.58,52.74,29,117310.979016494,0
66978,0,0,123.72,3,0,3,393.9,28.98,36,43815.06,0
66979,9,6,1458.6,6,12,24,1631.04,14.52,45,96095.31,0
66980,0,0,3.0,0,0,0,2.73,2.22,60,122953.92,0
66981,6,9,3084.48,39,0,48,2128.56,25.11,39,238899.66,0
66982,0,0,0.0,0,0,0,0.0,0.0,24,157712.52,0
66983,3,12,0.0,15,63,90,0.0,22891.98,38,218337.57,0
66984,9,57,50.16,3,0,60,103.53,0.99,23,117310.979016494,0
66985,0,0,121.02,3,0,3,157.41,2.91,24,24347.64,0
66986,0,6,128.22,6,15,27,176.43,39.0,31,127998.93,0
66987,3,0,0.0,0,3,3,9.99,0.0,26,103053.9,0
66988,0,0,90.0,9,0,9,71.76,0.0,23,84661.17,0
66989,0,0,3.0,6,0,6,7.08,0.18,23,44128.53,0
66990,3,0,930.0,3,6,9,662.97,163.05,23,117210.66,0
66991,0,0,90.0,0,0,0,83.01,69.0,28,90563.07,0
66992,0,0,60.0,0,0,0,51.03,33.09,45,48903.18,0
66993,3,0,0.0,0,3,3,0.0,0.0,23,117310.979016494,0
66994,0,0,0.0,0,0,0,0.0,0.0,23,56614.89,0
66995,0,0,7.8,0,0,0,11.4,0.0,43,77521.53,0
66996,12,27,78.03,21,9,57,77.28,62.19,49,117310.979016494,0
66997,0,0,2.88,0,0,0,2.94,0.0,25,22962.63,0
66998,0,0,159.0,0,0,0,145.32,117.99,23,255852.24,0
66999,0,9,1.11,9,36,54,2.1,4.38,38,72892.44,0
67000,0,0,86.82,3,3,6,73.47,43.56,23,117310.979016494,0
67001,0,0,0.0,0,0,0,0.0,0.0,23,124518.54,0
67002,18,6,929.46,18,0,24,1997.97,0.0,30,131487.81,0
67003,0,0,3.0,0,0,0,2.79,2.34,22,94927.23,0
67004,0,0,3.0,0,0,0,2.1,0.27,23,111202.56,0
67005,3,3,90.0,0,0,3,69.63,28.92,27,68877.78,0
67006,0,0,840.0,0,6,6,570.0,30.0,23,69157.41,0
67007,0,12,90.42,12,3,27,52.95,1.83,25,51971.76,0
67008,0,0,3.0,0,0,0,2.1,0.27,24,72331.59,0
67009,0,0,3.0,0,0,0,2.85,2.52,23,59118.96,0
67010,12,36,3.0,15,6,57,19.32,0.87,48,58221.96,0
67011,0,0,3.0,0,3,3,2.88,2.61,28,76287.24,0
67012,6,6,1532.04,6,3,15,1267.92,223.56,30,151817.73,0
67013,0,0,0.0,0,0,0,0.0,0.0,25,199545.3,0
67014,0,0,0.0,0,0,0,0.0,0.0,25,84107.58,0
67015,0,0,0.0,0,0,0,0.0,0.0,45,117310.979016494,0
67016,0,0,117.48,3,0,3,0.0,0.0,23,167368.08,0
67017,0,0,0.0,0,0,0,0.0,0.0,29,439474.68,0
67018,12,6,5420.97,3,30,39,4263.06,4810.38,53,177192.18,0
67019,0,0,44.64,0,9,9,59.22,17.16,31,98277.72,0
67020,0,0,3.0,0,0,0,2.58,1.74,29,80658.54,0
67021,0,0,256.02,0,3,3,88.53,3.6,62,57240.93,0
67022,0,0,3.0,0,0,0,2.73,2.22,26,66635.07,0
67023,0,12,0.0,0,6,18,212.88,0.0,69,121603.02,0
67024,0,0,0.0,0,0,0,0.0,0.0,24,166205.91,0
67025,0,0,0.0,0,0,0,0.0,0.0,28,88146.54,0
67026,0,0,6.0,0,0,0,4.86,2.55,30,130130.73,0
67027,0,0,3.0,0,3,3,2.64,1.89,29,117310.979016494,0
67028,0,0,0.0,0,0,0,0.0,0.0,28,117310.979016494,0
67029,0,3,145.26,30,3,36,1474.29,0.0,37,117310.979016494,0
67030,6,0,2707.8,3,0,3,1892.79,1833.12,28,62318.43,0
67031,0,0,3.0,0,0,0,2.25,0.75,23,151571.04,0
67032,3,6,34.83,3,6,15,98.73,0.0,30,96407.43,0
67033,3,0,0.0,0,0,0,0.0,0.0,23,140758.41,0
67034,6,0,0.0,0,0,0,1.8,0.0,41,48336.12,0
67035,0,0,3.0,0,0,0,2.58,1.74,26,69350.76,0
67036,6,84,606.54,102,66,252,603.81,120.3,43,63758.01,0
67037,0,0,0.0,0,0,0,0.0,0.0,25,40235.82,0
67038,12,6,0.0,12,42,60,0.0,36290.31,59,167311.95,0
67039,0,0,90.0,0,0,0,83.79,71.4,23,68310.24,0
67040,6,9,1410.06,21,30,60,947.28,9.69,36,84751.2,0
67041,12,15,1500.0,0,12,27,1213.02,155.19,42,94276.38,0
67042,0,0,3.0,0,0,0,2.28,0.87,23,102111.63,0
67043,0,0,3.0,0,0,0,2.28,0.81,23,40174.5,0
67044,0,0,3.0,0,0,0,2.52,1.56,26,117310.979016494,0
67045,0,0,90.0,0,0,0,67.74,23.22,24,86533.08,0
67046,3,0,90.0,3,6,9,73.56,40.65,23,67446.24,0
67047,0,0,0.0,0,0,0,0.0,0.0,24,231637.62,0
67048,0,3,150.0,0,18,21,129.03,87.12,23,93768.51,0
67049,6,12,561.42,9,9,30,301.29,30.0,37,336192.48,0
67050,3,0,300.0,0,9,9,252.03,140.01,23,126668.37,0
67051,0,0,0.0,0,0,0,0.0,0.0,25,37074.6,0
67052,0,3,0.0,0,0,3,0.0,0.0,23,350167.5,0
67053,18,0,11120.58,24,9,33,6032.7,292.89,23,117310.979016494,0
67054,0,0,0.0,0,0,0,0.0,0.0,29,54586.83,0
67055,18,0,883.65,30,0,30,295.62,0.24,51,71480.16,0
67056,0,0,3.0,0,0,0,2.07,0.18,23,96491.19,0
67057,0,0,0.0,0,0,0,0.0,0.0,27,124993.83,0
67058,6,3,90.0,6,6,15,83.79,71.4,27,117310.979016494,0
67059,3,15,90.0,15,0,30,124.92,23.22,23,40160.07,0
67060,9,3,90.0,0,0,3,90.0,0.0,23,53561.46,0
67061,0,3,3.0,0,0,3,2.37,1.08,28,47049.87,0
67062,0,0,0.0,0,0,0,0.0,0.0,24,117310.979016494,0
67063,0,0,3.0,0,0,0,2.22,0.63,23,98106.15,0
67064,3,0,3.0,0,0,0,2.58,1.74,24,56824.83,0
67065,6,6,385.74,30,3,39,353.7,0.0,23,47814.36,0
67066,0,0,3.0,0,0,0,2.04,0.09,23,75251.85,0
67067,3,0,51000.0,0,3,3,39483.87,16451.61,40,179741.13,0
67068,0,0,3.0,0,0,0,2.4,1.2,23,117310.979016494,0
67069,0,0,90.0,0,3,3,88.02,84.03,25,49246.86,0
67070,0,0,0.0,0,0,0,0.0,0.0,52,68880.06,1
67071,0,0,0.0,0,0,0,0.0,0.0,37,23587.5,1
67072,0,0,90.0,3,3,6,85.86,77.58,25,179276.07,0
67073,9,9,3005.7,12,3,24,17012.88,45319.65,58,64540.23,0
67074,0,3,90.0,0,6,9,50.55,40.68,27,45231.84,0
67075,12,0,0.0,6,3,9,0.0,232.26,34,40456.95,0
67076,0,0,0.0,0,0,0,0.0,0.0,23,35769.15,0
67077,0,0,3.0,0,0,0,2.13,0.42,25,43295.43,0
67078,0,0,15.0,0,0,0,15.0,0.0,23,131912.22,0
67079,0,0,3.0,0,0,0,-4.71,2.4,26,43670.64,0
67080,0,0,0.0,0,0,0,0.0,0.0,6,117310.979016494,0
67081,3,12,20391.09,15,15,42,0.0,3297.99,44,51689.31,0
67082,9,0,0.0,3,0,3,0.0,0.0,29,35483.64,0
67083,3,0,90.0,0,3,3,85.14,75.45,23,45024.6,0
67084,0,0,3.0,0,0,0,2.04,0.09,23,134919.18,0
67085,0,0,3.0,3,0,3,2.22,0.63,23,49241.25,0
67086,3,0,30.0,0,3,3,2175.3,10.98,42,128412.48,0
67087,0,0,0.0,0,0,0,0.0,0.0,34,117310.979016494,0
67088,0,0,0.0,0,0,0,0.0,0.0,36,165271.71,0
67089,3,27,228.0,0,12,39,507.51,32.79,26,70547.82,0
67090,0,0,0.0,0,0,0,97.89,0.0,23,78268.77,0
67091,0,0,3.0,0,0,0,2.88,2.61,23,107011.02,0
67092,0,0,0.0,0,3,3,0.0,0.0,25,100948.17,0
67093,0,0,15.0,0,0,0,12.33,6.99,24,133179.75,0
67094,9,24,2.79,0,3,27,4.41,0.0,53,117310.979016494,0
67095,0,0,0.0,0,0,0,2.88,0.0,26,115954.95,0
67096,15,0,75180.0,42,45,87,27381.72,6785.19,66,223542.78,0
67097,0,0,3.0,0,0,0,2.55,1.62,23,60328.08,0
67098,0,3,231.87,9,0,12,262.53,0.0,37,24742.77,0
67099,6,0,300.0,15,15,30,209.67,29.04,33,175331.82,0
67100,0,0,144.0,3,0,3,218.61,123.87,31,119442.27,0
67101,9,3,90.0,3,0,6,60.96,2.91,24,90470.82,0
67102,15,15,33.03,15,9,39,37.71,8.22,28,58196.85,0
67103,0,0,0.0,0,0,0,0.0,0.0,52,122224.77,0
67104,0,0,3.0,0,0,0,2.16,0.48,23,156825.84,0
67105,0,0,0.0,0,0,0,0.0,0.0,48,117310.979016494,0
67106,0,0,0.0,0,0,0,0.0,0.0,24,82860.63,0
67107,0,0,0.0,0,0,0,0.0,0.0,23,220946.43,0
67108,0,0,45.39,3,0,3,47.34,74.46,24,82104.36,0
67109,0,0,15.0,0,0,0,12.0,6.0,28,117310.979016494,0
67110,0,0,0.0,0,0,0,0.0,0.0,23,22792.2,0
67111,6,0,3.0,0,0,0,2.07,0.21,27,117310.979016494,0
67112,0,0,0.0,0,0,0,0.0,0.0,25,180551.22,0
67113,0,0,0.0,0,0,0,0.0,0.0,32,128350.95,0
67114,0,0,0.0,0,0,0,0.0,0.0,32,117310.979016494,0
67115,6,3,3.0,0,21,24,20692.44,62071.35,56,117310.979016494,0
67116,0,0,90.0,0,0,0,78.39,55.17,23,66941.07,0
67117,21,0,2997.69,6,3,9,2600.97,1607.16,24,151850.13,0
67118,3,6,153.15,48,3,57,1069.02,0.0,32,114779.4,0
67119,9,3,77.19,12,3,18,246.72,0.0,38,49184.16,0
67120,3,0,3.0,0,0,0,2.31,0.93,25,71487.36,0
67121,0,0,60.0,12,3,15,43.44,10.35,46,79450.41,0
67122,0,0,0.0,0,0,0,0.0,0.0,23,30209.4,0
67123,0,0,0.0,0,0,0,0.0,0.0,43,117310.979016494,0
67124,9,6,90.0,0,0,6,96.69,71.4,24,117310.979016494,0
67125,0,3,191.79,6,0,9,1025.25,43.56,27,67022.01,0
67126,0,0,3.0,0,0,0,2.25,0.78,24,59968.35,0
67127,0,0,3.0,0,0,0,2.16,0.48,23,117310.979016494,0
67128,0,0,3.0,6,0,6,2.07,0.18,23,117310.979016494,0
67129,0,0,0.0,0,0,0,0.0,0.0,23,142459.83,0
67130,6,3,997.17,3,6,12,1021.11,154.2,23,125557.47,0
67131,0,0,0.0,0,0,0,0.0,0.0,23,89211.66,0
67132,0,0,3.0,0,0,0,2.04,0.12,28,36631.53,0
67133,0,0,0.0,0,0,0,0.0,0.0,43,51051.09,0
67134,0,0,0.0,0,0,0,5.61,0.0,38,129707.4,0
67135,6,0,0.0,3,0,3,0.0,297.99,55,90808.02,0
67136,0,0,0.0,0,0,0,0.0,0.0,24,60385.38,0
67137,15,9,3656.76,24,3,36,1224.42,0.09,38,22497.12,0
67138,6,3,90.0,0,0,3,83.22,69.69,31,180235.41,0
67139,0,0,3.0,0,0,0,2.55,1.68,23,60721.8,0
67140,0,0,0.0,0,0,0,0.0,0.0,23,189986.76,0
67141,0,0,0.0,0,0,0,0.0,0.0,24,117310.979016494,0
67142,0,0,90.0,0,0,0,67.74,23.22,22,56925.0,0
67143,0,0,0.0,0,0,0,0.0,0.0,29,143080.44,0
67144,0,0,3.0,0,0,0,2.79,2.34,24,100810.59,0
67145,0,0,0.0,0,0,0,0.0,0.0,23,103110.63,0
67146,0,0,15.0,0,0,0,11.13,3.39,23,39476.28,0
67147,0,0,3.0,0,0,0,2.37,1.08,37,51086.19,0
67148,0,0,1.62,0,0,0,2.31,0.0,23,59850.48,0
67149,0,0,3.0,0,0,0,2.07,0.18,23,117310.979016494,0
67150,6,6,950.16,0,0,6,1094.07,0.0,33,68870.43,0
67151,3,78,1574.22,48,9,135,938.07,76.65,36,149737.83,0
67152,0,0,3.0,0,0,0,2.34,0.99,26,365205.75,0
67153,6,15,90.0,3,0,18,46.29,8.7,23,75401.79,0
67154,0,6,6507.09,12,9,27,0.0,150.0,42,75348.48,0
67155,0,0,0.0,0,0,0,0.0,0.0,36,40741.92,1
67156,0,9,3.0,0,6,15,33.33,2.88,25,122883.87,0
67157,0,0,6.0,0,3,3,4.62,1.83,31,36099.78,0
67158,0,0,0.0,0,0,0,0.0,0.0,44,117310.979016494,0
67159,18,45,77.52,27,0,72,113.49,21.99,65,117310.979016494,0
67160,0,0,0.0,0,0,0,0.0,0.0,43,174726.21,0
67161,0,0,150.0,0,0,0,116.13,48.39,23,117310.979016494,0
67162,0,0,6.18,9,0,9,5.04,2.34,47,117310.979016494,0
67163,0,0,30.0,0,0,0,25.71,17.13,38,81777.75,0
67164,0,0,3.0,0,0,0,2.25,0.72,41,75084.42,0
67165,0,0,3771.42,21,9,30,2812.02,105.0,29,82421.79,0
67166,6,15,90.0,0,0,15,83.34,26.13,25,77765.43,0
67167,0,0,0.0,0,3,3,0.0,0.0,28,97864.2,0
67168,0,0,0.0,0,0,0,0.0,0.0,37,68387.64,0
67169,0,0,3.0,0,0,0,2.43,1.32,27,29325.42,0
67170,0,0,0.0,0,0,0,0.0,4838.73,73,117310.979016494,0
67171,0,0,30.0,0,0,0,30.0,0.0,28,54385.8,0
67172,0,0,90.0,0,0,0,78.39,55.17,23,93052.29,0
67173,0,0,75.45,0,0,0,82.74,0.0,25,87491.76,0
67174,0,0,60.0,0,0,0,49.65,28.98,23,117015.96,0
67175,0,0,310.74,3,3,6,295.5,48.39,33,85575.24,0
67176,30,0,0.0,0,12,12,0.0,0.0,51,196964.01,0
67177,0,0,804.75,3,12,15,691.95,683.43,59,126485.64,0
67178,0,3,90.0,0,0,3,76.44,49.32,23,117310.979016494,0
67179,12,0,27.09,12,0,12,28.56,0.0,26,98435.52,0
67180,0,0,30.0,3,0,3,20.64,1.92,25,176742.33,0
67181,0,0,3.0,3,0,3,2.22,0.63,24,35610.45,0
67182,3,21,3.0,3,0,24,2.22,0.69,23,117310.979016494,0
67183,0,0,90.0,0,0,0,77.58,52.74,31,59414.85,0
67184,6,12,183.57,33,27,72,510.93,94.26,50,125226.06,0
67185,3,3,546.3,3,12,18,324.84,0.33,33,39850.98,0
67186,0,0,0.0,0,3,3,0.0,0.0,23,117310.979016494,0
67187,6,9,2982.84,3,24,36,2880.75,435.51,68,117310.979016494,0
67188,0,0,90.0,0,0,0,83.79,71.4,23,180011.31,0
67189,0,0,3.0,0,0,0,2.4,1.17,39,115157.58,0
67190,0,0,0.0,0,0,0,0.0,0.0,23,68815.41,0
67191,0,0,12.39,0,0,0,51.21,0.0,22,98176.65,0
67192,3,3,0.0,3,21,27,0.0,4219.89,36,52224.12,0
67193,3,6,4314.15,42,3,51,3530.1,186.18,63,216817.23,0
67194,0,0,0.0,0,0,0,0.0,0.0,23,123991.53,0
67195,0,0,0.0,0,0,0,0.0,0.0,43,45390.93,0
67196,0,0,15.0,0,0,0,10.47,1.44,23,38290.44,0
67197,9,18,7070.01,42,12,72,10160.01,1354.86,23,74993.67,0
67198,0,0,0.0,0,0,0,0.0,0.0,23,88068.15,0
67199,0,0,0.0,0,0,0,0.0,0.0,28,120406.62,0
67200,0,0,3.0,0,0,0,2.79,2.4,23,74279.16,0
67201,0,3,8202.3,12,15,30,6269.28,5003.25,61,187452.66,0
67202,0,0,0.0,3,0,3,0.0,0.0,23,80569.02,0
67203,0,0,0.0,0,0,0,0.0,0.0,40,97410.03,0
67204,24,204,1169.19,174,6,384,1109.52,0.0,32,117310.979016494,0
67205,0,0,3.0,0,0,0,2.73,2.22,23,127204.44,0
67206,0,0,0.0,0,0,0,0.0,0.0,56,117310.979016494,0
67207,3,24,3.0,12,9,45,161.46,1.92,42,117310.979016494,0
67208,9,27,61177.5,24,30,81,28387.02,18087.15,77,222613.35,0
67209,0,0,30.0,0,0,0,26.22,18.66,25,63028.59,0
67210,3,0,0.0,0,6,6,0.0,0.0,47,117310.979016494,0
67211,0,0,3.0,0,0,0,2.16,0.48,23,168400.98,0
67212,0,0,3.0,0,0,0,2.13,0.42,23,198351.57,0
67213,0,0,0.0,0,0,0,0.0,0.0,25,175851.99,0
67214,0,0,3.0,0,0,0,2.07,0.18,49,117310.979016494,0
67215,0,0,0.0,0,0,0,0.0,0.0,24,71506.26,0
67216,3,21,204.03,6,3,30,96.6,6.75,44,52866.99,0
67217,0,0,0.0,0,0,0,0.0,0.0,26,117310.979016494,0
67218,0,9,90.0,6,0,15,64.83,14.52,30,80175.72,0
67219,0,0,0.0,0,0,0,0.0,0.0,24,117310.979016494,0
67220,0,0,0.0,0,48,48,0.0,0.0,70,70740.18,0
67221,0,0,0.0,0,0,0,0.0,0.0,23,35564.73,0
67222,9,9,3666.0,6,18,33,30556.68,84826.89,47,103315.17,0
67223,0,21,3713.79,12,6,39,4301.76,30.0,53,117310.979016494,0
67224,0,3,0.0,0,6,9,0.0,0.0,26,26075.58,0
67225,0,0,3.0,0,0,0,2.88,2.61,24,115346.49,0
67226,6,0,15.0,0,9,9,17.31,9.99,45,90027.0,0
67227,0,0,3.0,3,0,3,94.08,0.42,23,117310.979016494,0
67228,0,0,3.0,0,0,0,2.13,0.39,30,172868.82,0
67229,3,0,66.78,0,3,3,78.39,0.0,23,218556.48,0
67230,0,0,3.0,0,0,0,2.76,2.31,29,117310.979016494,0
67231,0,9,90.0,6,0,15,83.61,77.58,24,82016.76,0
67232,0,0,812.88,6,0,6,856.44,0.0,39,117310.979016494,0
67233,3,0,106.44,0,0,0,81.48,18.0,29,70004.4,0
67234,3,6,476.13,0,6,12,177.33,29.01,44,41553.57,0
67235,0,0,3.0,0,0,0,2.16,0.48,26,76508.13,0
67236,0,0,90.0,0,0,0,82.77,68.28,23,111201.03,0
67237,0,0,0.0,3,0,3,0.0,0.0,23,127454.43,0
67238,0,3,9.0,0,15,18,8.04,6.12,41,28620.66,1
67239,0,0,3.0,0,0,0,2.46,1.35,23,129318.75,0
67240,0,0,3.0,0,0,0,2.34,1.05,24,50005.5,0
67241,0,0,3.0,0,0,0,2.37,1.14,28,146176.89,0
67242,0,0,3.0,0,0,0,2.07,0.21,24,254970.6,0
67243,0,3,146.88,6,0,9,176.61,2.91,23,70073.85,0
67244,0,0,90.0,0,0,0,83.22,69.69,24,76830.21,0
67245,6,3,0.0,0,0,3,174.21,0.0,43,244940.04,0
67246,0,0,0.0,0,0,0,0.0,0.0,29,145015.71,0
67247,0,0,0.99,0,0,0,2.01,0.0,23,55510.86,1
67248,0,6,303.0,0,12,18,249.48,244.62,25,98818.41,0
67249,0,9,144.48,9,12,30,125.37,45.03,28,117310.979016494,0
67250,0,0,3.0,0,0,0,2.31,0.96,23,45270.51,0
67251,0,0,15.0,0,0,0,12.93,8.82,23,126204.45,0
67252,0,0,15.0,0,0,0,14.19,12.6,23,74764.62,0
67253,6,33,39.45,6,0,39,161.49,40.65,32,79311.12,0
67254,3,0,215.37,0,6,6,231.09,281.79,23,76730.94,0
67255,0,0,0.0,0,0,0,0.0,0.0,45,41907.66,1
67256,3,0,26.19,6,9,15,0.0,63.0,23,137520.48,0
67257,9,0,11177.61,0,12,12,0.0,1397.97,65,117310.979016494,0
67258,0,0,3.0,0,3,3,2.25,0.72,30,74088.09,0
67259,0,0,0.0,0,0,0,0.0,0.0,29,70134.45,0
67260,0,0,0.0,0,0,0,0.0,0.0,28,754185.69,0
67261,0,3,150.0,0,0,3,101.61,4.83,36,35181.09,0
67262,24,0,39.69,3,0,3,3264.15,0.0,66,195444.24,0
67263,0,0,3.0,0,0,0,2.91,2.7,31,117310.979016494,0
67264,0,0,0.0,0,0,0,0.0,0.0,36,57007.8,0
67265,0,0,0.0,0,0,0,0.0,0.0,23,131087.73,0
67266,0,0,90.0,3,6,9,69.69,29.04,32,101485.62,0
67267,0,0,3.0,0,0,0,2.25,0.78,27,102228.45,0
67268,3,9,2.07,3,0,12,16.05,0.0,23,46384.02,0
67269,6,0,3.0,3,6,9,2.61,1.83,23,79598.01,0
67270,0,0,0.0,0,6,6,0.0,0.0,28,38283.15,0
67271,6,9,199.02,18,6,33,190.59,182.94,32,117310.979016494,0
67272,12,3,2068.98,12,3,18,1415.49,677.46,85,101621.64,0
67273,0,0,0.0,0,0,0,0.0,0.0,23,50427.96,0
67274,0,0,3.0,0,0,0,2.28,0.87,24,81385.74,0
67275,6,0,3198.72,6,0,6,3377.52,0.0,44,50010.0,0
67276,0,0,300.0,0,0,0,792.63,80.01,35,124504.17,0
67277,3,24,2214.21,27,0,51,1548.69,1.74,23,117310.979016494,0
67278,0,0,3.0,0,0,0,2.55,1.65,23,68257.83,0
67279,0,0,0.0,0,0,0,0.0,0.0,35,44633.67,0
67280,0,0,3.0,0,0,0,2.16,0.48,23,105035.31,0
67281,9,0,0.0,0,0,0,0.0,0.0,43,71502.3,0
67282,0,0,0.0,3,0,3,0.0,0.0,53,91555.29,0
67283,3,0,90.0,0,0,0,78.39,55.17,56,158250.87,0
67284,0,0,3.0,0,0,0,2.64,1.95,32,73855.98,0
67285,0,0,17.04,3,0,3,17.55,2.61,23,135767.07,0
67286,0,0,252.57,0,3,3,389.31,57.0,27,54040.17,0
67287,0,3,330.0,0,3,6,233.07,56.88,23,111826.08,0
67288,6,0,3.0,3,0,3,2.61,1.83,23,59035.59,0
67289,0,0,0.0,0,0,0,0.0,0.0,23,120404.94,0
67290,0,0,3.0,0,0,0,2.04,0.09,24,175101.66,0
67291,0,0,103.65,0,3,3,94.2,100.65,23,77515.47,0
67292,0,3,2050.65,0,3,6,1509.78,258.57,32,48058.38,0
67293,0,0,0.0,0,0,0,0.0,0.0,24,96084.48,0
67294,3,6,328.98,3,3,12,150.39,48.03,47,60382.5,0
67295,0,0,0.0,0,0,0,608.61,0.0,57,117310.979016494,0
67296,0,0,3.0,0,0,0,2.85,2.52,28,549187.11,0
67297,0,0,0.0,0,0,0,0.0,0.0,35,73152.6,0
67298,0,6,1070.01,6,3,15,635.4,572.91,29,122154.09,0
67299,3,0,83.28,0,12,12,42.6,37.8,37,159735.69,1
67300,0,0,0.0,0,0,0,0.0,0.0,35,83740.14,0
67301,12,6,3.87,3,6,15,4.95,0.0,40,98780.13,1
67302,0,0,0.0,0,0,0,0.0,0.0,61,73271.94,1
67303,6,0,0.0,3,0,3,0.0,0.0,52,117310.979016494,0
67304,0,0,0.0,0,0,0,0.0,0.0,39,111290.82,0
67305,0,0,3.0,0,0,0,2.22,0.63,26,139621.11,0
67306,27,3,3.0,3,0,6,16.05,2.19,39,117310.979016494,0
67307,0,0,12.6,0,0,0,13.8,0.0,62,82149.75,0
67308,18,0,52645.11,6,3,9,0.0,10285.71,84,185783.4,0
67309,0,0,3.0,0,0,0,2.28,0.87,29,156099.66,0
67310,0,6,2700.0,3,0,9,5350.02,0.0,60,134032.89,0
67311,18,18,739.05,15,9,42,335.19,6.42,46,38584.02,0
67312,0,0,3.0,0,0,0,2.67,2.04,26,109550.1,0
67313,0,0,0.0,0,0,0,0.0,0.0,23,78987.93,0
67314,9,9,0.0,3,0,12,0.0,0.0,41,117310.979016494,1
67315,0,0,0.0,0,0,0,0.0,0.0,26,174407.1,0
67316,0,0,0.0,0,0,0,0.0,0.0,57,46984.95,0
67317,3,12,470.01,12,15,39,372.81,48.39,47,82634.73,0
67318,27,24,30504.12,36,0,60,22672.32,0.6,46,117310.979016494,0
67319,0,0,90.0,3,0,3,60.96,2.91,23,105038.58,0
67320,3,0,0.0,0,6,6,0.0,0.0,63,182604.18,0
67321,3,0,0.0,0,0,0,0.0,0.0,23,70703.43,0
67322,3,0,15.0,12,0,12,11.13,3.39,25,93484.44,0
67323,0,0,0.0,0,0,0,0.0,0.0,43,117310.979016494,0
67324,0,0,3.0,0,0,0,2.43,1.29,28,55782.87,0
67325,0,0,3.0,0,3,3,2.61,1.83,23,115727.82,0
67326,0,0,3.0,0,0,0,2.52,1.59,31,124330.8,0
67327,0,0,3.0,3,0,3,2.37,1.08,26,68281.32,1
67328,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
67329,0,0,0.0,0,0,0,0.0,0.0,60,21558.42,1
67330,0,0,0.0,0,0,0,0.0,0.0,24,331763.16,0
67331,0,0,3.0,0,0,0,2.16,0.51,27,133832.64,0
67332,3,0,9.39,0,3,3,5.43,3.9,32,60656.19,0
67333,0,0,3.0,3,0,3,3.0,0.0,31,38860.26,0
67334,0,0,0.0,6,6,12,0.0,0.0,23,51515.28,0
67335,0,3,64.14,0,0,3,443.58,0.0,41,57108.42,0
67336,0,0,15.0,0,0,0,11.61,4.83,27,117310.979016494,0
67337,3,0,165.51,6,0,6,266.1,45.0,40,44724.21,0
67338,9,6,4470.12,6,15,27,10882.29,3.0,38,95760.12,0
67339,0,0,0.0,0,0,0,0.0,0.0,46,46175.16,0
67340,0,0,0.0,0,0,0,0.0,0.0,54,117310.979016494,0
67341,0,0,3.0,0,0,0,2.34,0.99,24,117310.979016494,0
67342,15,6,75.0,21,33,60,62.31,36.96,47,181794.39,0
67343,0,0,3.0,0,0,0,2.34,0.99,32,1065263.61,0
67344,0,0,3.0,0,0,0,2.52,1.59,29,195504.69,0
67345,0,0,3.0,0,0,0,2.16,0.48,24,106392.27,0
67346,0,0,3.0,0,0,0,2.22,0.69,26,117310.979016494,0
67347,0,0,3.0,0,0,0,2.34,0.99,23,117310.979016494,0
67348,24,69,21.39,30,12,111,58.89,1.17,60,118766.04,0
67349,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
67350,0,0,0.0,0,3,3,0.0,0.0,54,83055.3,0
67351,9,15,28.23,15,9,39,19.29,8.13,67,117310.979016494,1
67352,0,3,90.0,0,3,6,85.86,77.58,23,30898.68,0
67353,18,6,6.0,3,21,30,5005.02,15003.03,72,51695.37,0
67354,0,0,0.0,0,0,0,0.0,0.0,32,54608.4,0
67355,3,0,90.0,6,6,12,78.39,55.17,23,61639.92,0
67356,0,0,90.0,0,0,0,85.86,77.58,24,69507.96,0
67357,3,0,0.0,0,3,3,0.0,0.0,33,104478.15,0
67358,6,21,626.4,21,0,42,370.05,32.13,37,184737.96,0
67359,0,0,0.0,0,0,0,0.0,0.0,23,215980.95,0
67360,3,0,0.0,0,0,0,0.0,0.0,23,37699.26,0
67361,3,3,62.88,3,0,6,103.08,0.0,64,117310.979016494,0
67362,0,0,0.0,0,0,0,0.0,0.0,29,49878.12,0
67363,0,0,0.0,0,0,0,0.0,0.0,49,152851.86,0
67364,0,0,0.0,0,0,0,0.0,0.0,26,70007.91,0
67365,0,3,3.0,6,6,15,2.55,1.65,24,95548.14,0
67366,3,0,933.87,12,21,33,770.49,23.61,42,76545.06,0
67367,9,3,28.56,63,18,84,51.78,0.0,48,49203.45,0
67368,0,0,15.0,0,0,0,14.46,13.38,24,117310.979016494,0
